state,county,quantity,total_cost,year,ship_date,federal_supply_category_name,recode
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,1,328,2012,11/20/12,FIRE CONTROL EQPT.,1
MA,WORCESTER,1,278.05,2012,7/22/12,FIRE CONTROL EQPT.,1
MA,PLYMOUTH,10,265.4,2012,12/21/12,WEAPONS,1
MA,BRISTOL,1,138,2012,4/23/12,WEAPONS,1
MA,BRISTOL,1,138,2012,4/23/12,WEAPONS,1
MA,BRISTOL,1,138,2012,4/23/12,WEAPONS,1
MA,BRISTOL,1,138,2012,4/23/12,WEAPONS,1
MA,BRISTOL,1,138,2012,4/23/12,WEAPONS,1
MA,BRISTOL,1,138,2012,4/23/12,WEAPONS,1
MA,BRISTOL,1,138,2012,4/23/12,WEAPONS,1
MA,BRISTOL,1,138,2012,4/23/12,WEAPONS,1
MA,MIDDLESEX,1,138,2012,6/7/12,WEAPONS,1
MA,MIDDLESEX,1,138,2012,6/7/12,WEAPONS,1
MA,MIDDLESEX,1,138,2012,6/7/12,WEAPONS,1
MA,MIDDLESEX,1,138,2012,6/7/12,WEAPONS,1
MA,MIDDLESEX,1,138,2012,6/7/12,WEAPONS,1
MA,MIDDLESEX,1,138,2012,6/7/12,WEAPONS,1
MA,NORFOLK,1,138,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,138,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,138,2012,4/23/12,WEAPONS,1
MA,NORFOLK,1,138,2012,4/23/12,WEAPONS,1
MA,NORFOLK,1,138,2012,4/23/12,WEAPONS,1
MA,NORFOLK,1,138,2012,4/23/12,WEAPONS,1
MA,NORFOLK,1,138,2012,4/23/12,WEAPONS,1
MA,NORFOLK,1,138,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,138,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,138,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,138,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,138,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,138,2012,5/21/12,WEAPONS,1
MA,WORCESTER,1,138,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,138,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,138,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,138,2012,2/11/12,WEAPONS,1
MA,ESSEX,1,120,2012,1/19/12,WEAPONS,1
MA,ESSEX,1,120,2012,1/19/12,WEAPONS,1
MA,ESSEX,1,120,2012,1/19/12,WEAPONS,1
MA,ESSEX,1,120,2012,1/19/12,WEAPONS,1
MA,HAMPSHIRE,1,120,2012,4/19/12,WEAPONS,1
MA,HAMPSHIRE,1,120,2012,4/19/12,WEAPONS,1
MA,HAMPSHIRE,1,120,2012,4/19/12,WEAPONS,1
MA,HAMPSHIRE,1,120,2012,4/19/12,WEAPONS,1
MA,HAMPSHIRE,1,120,2012,4/19/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/12/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,MIDDLESEX,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,NORFOLK,1,120,2012,4/20/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,120,2012,4/23/12,WEAPONS,1
MA,MIDDLESEX,1,103.11,2012,10/26/12,WEAPONS,1
MA,HAMPSHIRE,1,58.71,2012,4/19/12,WEAPONS,1
MA,HAMPSHIRE,1,58.71,2012,4/19/12,WEAPONS,1
MA,HAMPSHIRE,1,58.71,2012,4/19/12,WEAPONS,1
MA,HAMPSHIRE,1,58.71,2012,4/19/12,WEAPONS,1
MA,HAMPSHIRE,1,58.71,2012,4/19/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,MIDDLESEX,1,58.71,2012,1/17/12,WEAPONS,1
MA,NORFOLK,1,58.71,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,58.71,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,58.71,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,58.71,2012,5/21/12,WEAPONS,1
MA,NORFOLK,1,58.71,2012,5/21/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,2/11/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,4/23/12,WEAPONS,1
MA,WORCESTER,1,58.71,2012,4/23/12,WEAPONS,1
MA,MIDDLESEX,1,28.84,2012,10/31/12,WEAPONS,1
MA,MIDDLESEX,50,8.5,2012,10/31/12,WEAPONS,1
MA,MIDDLESEX,1,5.36,2012,10/27/12,WEAPONS,1
MA,MIDDLESEX,1,0,2012,4/25/12,FIRE CONTROL EQPT.,1
MA,PLYMOUTH,15,7949.7,2013,2/11/13,FIRE CONTROL EQPT.,1
MA,PLYMOUTH,9,4769.82,2013,6/26/13,FIRE CONTROL EQPT.,1
MA,SUFFOLK,20,1843.2,2013,8/7/13,WEAPONS,1
MA,MIDDLESEX,4,1792.88,2013,11/1/13,WEAPONS,1
MA,PLYMOUTH,25,1415.5,2013,7/23/13,WEAPONS,1
MA,ESSEX,2,1313.74,2013,5/20/13,WEAPONS,1
MA,ESSEX,2,1313.74,2013,5/20/13,WEAPONS,1
MA,ESSEX,100,931,2013,6/25/13,WEAPONS,1
MA,MIDDLESEX,1,857.88,2013,1/29/13,TRAINING AIDS AND DEVICES,1
MA,PLYMOUTH,2,684,2013,11/25/13,WEAPONS,1
MA,PLYMOUTH,11,622.82,2013,3/22/13,WEAPONS,1
MA,WORCESTER,54,538.92,2013,12/17/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/1/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,MIDDLESEX,1,499,2013,3/8/13,WEAPONS,1
MA,ESSEX,20,148,2013,4/17/13,TRAINING AIDS AND DEVICES,1
MA,PLYMOUTH,5,131.35,2013,2/19/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,3/18/13,WEAPONS,1
MA,WORCESTER,1,120,2013,5/15/13,WEAPONS,1
MA,WORCESTER,1,120,2013,5/15/13,WEAPONS,1
MA,WORCESTER,1,120,2013,5/15/13,WEAPONS,1
MA,PLYMOUTH,2,113.24,2013,1/17/13,WEAPONS,1
MA,PLYMOUTH,35,82.6,2013,9/19/13,WEAPONS,1
MA,PLYMOUTH,2,80.28,2013,10/24/13,WEAPONS,1
MA,PLYMOUTH,3,78.81,2013,7/3/13,WEAPONS,1
MA,SUFFOLK,3,59.67,2013,8/25/13,WEAPONS,1
MA,NORFOLK,1,58.71,2013,3/18/13,WEAPONS,1
MA,NORFOLK,1,58.71,2013,3/18/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,SUFFOLK,1,58.71,2013,2/25/13,WEAPONS,1
MA,PLYMOUTH,1,38.46,2013,1/14/13,WEAPONS,1
MA,PLYMOUTH,15,37.35,2013,1/29/13,WEAPONS,1
MA,PLYMOUTH,10,37.1,2013,2/19/13,WEAPONS,1
MA,PLYMOUTH,1,26.27,2013,1/14/13,WEAPONS,1
MA,PLYMOUTH,32,24.64,2013,1/14/13,WEAPONS,1
MA,PLYMOUTH,22,23.32,2013,2/19/13,WEAPONS,1
MA,PLYMOUTH,20,21.2,2013,2/19/13,WEAPONS,1
MA,PLYMOUTH,5,19.35,2013,2/19/13,WEAPONS,1
MA,PLYMOUTH,1,14.42,2013,1/14/13,WEAPONS,1
MA,PLYMOUTH,20,10.4,2013,2/19/13,WEAPONS,1
MA,PLYMOUTH,24,10.08,2013,1/14/13,WEAPONS,1
MA,PLYMOUTH,5,4.5,2013,10/24/13,WEAPONS,1
MA,MIDDLESEX,98,32144,2014,3/18/14,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,40,13120,2014,3/27/14,FIRE CONTROL EQPT.,1
MA,MIDDLESEX,25,8200,2014,3/26/14,FIRE CONTROL EQPT.,1
MA,WORCESTER,10,3280,2014,2/27/14,FIRE CONTROL EQPT.,1
MA,PLYMOUTH,2,2398,2014,3/10/14,FIRE CONTROL EQPT.,1
MA,NORFOLK,4,2305.2,2014,3/25/14,FIRE CONTROL EQPT.,1
MA,FRANKLIN,5,1640,2014,3/6/14,FIRE CONTROL EQPT.,1
MA,WORCESTER,5,1640,2014,2/21/14,FIRE CONTROL EQPT.,1
MA,NORFOLK,3,984,2014,3/25/14,FIRE CONTROL EQPT.,1
MA,PLYMOUTH,1,820.65,2014,1/15/14,TRAINING AIDS AND DEVICES,1
MA,WORCESTER,6,587.16,2014,1/16/14,WEAPONS,1